Sold Price,Status,Address,List Date,Sold Date,DOM,Location,Total number of bedrooms,Total number of Baths,TotFl ,The year in which it was build,Age,FrontageFt,Depth,Total number of Kitchens,TypeDwel ,Style of Home
"$757,000",S,4666 CARSON STREET,3/16/2010,3/28/2010,12,Burnaby South,4,3,"2,393",1953,57,55,158,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$757,000",S,4892 RUMBLE STREET,4/20/2011,4/21/2011,1,Burnaby South,2,2,"1,540",1920,91,66,132,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$757,500",S,3796 PETER STREET,03-10-2015,3/18/2015,8,Burnaby South,3,2,"2,080",1954,61,56,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$757,500",S,7188 GRAY AVENUE,9/27/2010,10-03-2010,6,Burnaby South,3,2,"1,846",9999,999,53,122,1,House/Single Family,2 Storey w/Bsmt.
"$758,000",S,533 CLARE AVENUE,01-07-2011,2/17/2011,41,Burnaby North,6,4,"2,563",1998,13,30,108,2,House/Single Family,2 Storey w/Bsmt.
"$758,000",S,7280 4TH STREET,2/27/2012,03-05-2012,7,Burnaby South,5,2,"2,100",1966,46,60,100,2,House/Single Family,2 Storey
"$758,000",S,5836 HARDWICK STREET,09-12-2011,9/22/2011,10,Burnaby North,4,3,"2,412",1988,23,33,124,1,House/Single Family,2 Storey
"$758,000",S,7138 WILLINGDON AVENUE,01-04-2010,03-09-2010,64,Burnaby South,4,2,"1,857",1950,60,77,115,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$758,000",S,3756 PETER STREET,9/15/2014,9/19/2014,4,Burnaby South,3,2,"2,097",1954,60,53,123,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$758,000",S,4207 UNION STREET,02-02-2010,04-03-2010,60,Burnaby North,5,3,"2,588",1970,40,33,122,2,House/Single Family,"2 Storey, Basement Entry"
"$758,000",S,6425 LINFIELD PLACE,10/19/2010,11-10-2010,22,Burnaby South,3,3,"1,802",1972,38,0,,1,House/Single Family,3 Level Split
"$758,000",S,8383 10TH AVENUE,08-06-2015,08-07-2015,1,Burnaby East,5,1,"2,220",1956,59,51,137,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$758,000",S,5012 WILLINGDON AVENUE,5/26/2014,6/17/2014,22,Burnaby South,4,2,"2,300",1957,57,57,142,2,House/Single Family,2 Storey
"$758,000",S,675 DUNCAN AVENUE,11/23/2010,1/20/2011,58,Burnaby North,5,2,"2,105",1966,44,72,91,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$758,000",S,8316 16TH AVENUE,3/15/2012,4/13/2012,29,Burnaby East,4,3,"2,357",1980,32,57,125,2,House/Single Family,2 Storey
"$758,100",S,6292 DENBIGH AVENUE,08-10-2010,8/13/2010,3,Burnaby South,3,2,"2,060",1955,55,53,155,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$759,000",S,5955 ARBROATH STREET,2/29/2016,3/30/2016,30,Burnaby South,3,1,967,9999,999,52,124,1,House/Single Family,Rancher/Bungalow
"$759,000",S,7648 ENDERSBY STREET,08-06-2014,08-06-2014,0,Burnaby East,4,2,"2,100",1958,56,60,119,1,House/Single Family,2 Storey
"$759,000",S,4676 BURKE STREET,04-12-2010,4/19/2010,7,Burnaby South,4,2,"2,300",1956,54,60,107,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$759,000",S,5750 SPRUCE STREET,07-05-2011,07-07-2011,2,Burnaby South,2,1,"1,750",1952,59,56,221,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$759,900",S,6089 PATRICK STREET,1/31/2011,02-02-2011,2,Burnaby South,4,2,"2,280",1954,57,50,121,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,6850 KAREN STREET,10/26/2010,11-02-2010,7,Burnaby North,2,2,"1,911",1958,52,64,112,1,House/Single Family,1 Storey
"$760,000",S,6433 6TH STREET,8/21/2013,9/14/2013,24,Burnaby South,3,3,"2,502",1975,38,0,IRREG,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,4217 PARKER STREET,1/20/2014,1/30/2014,10,Burnaby North,6,2,"1,960",1931,83,45,122,2,House/Single Family,2 Storey
"$760,000",S,765 DUTHIE AVENUE,04-05-2013,4/29/2013,24,Burnaby North,3,2,"1,762",1963,50,59,100,1,House/Single Family,"2 Storey w/Bsmt., 3 Storey"
"$760,000",S,8866 MONROE AVENUE,05-10-2010,7/22/2010,73,Burnaby East,5,4,"3,300",1971,39,90,99,1,House/Single Family,2 Storey w/Bsmt.
"$760,000",S,7536 DAVIES STREET,04-12-2010,4/16/2010,4,Burnaby East,5,2,"2,380",1987,23,49,140,1,House/Single Family,2 Storey
"$760,000",S,6779 STRATHMORE AVENUE,8/13/2012,8/22/2012,9,Burnaby South,5,2,"2,398",1954,58,50,111,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,4038 RUMBLE STREET,5/15/2013,06-07-2013,23,Burnaby South,3,1,"1,800",1950,63,50,132,1,House/Single Family,2 Storey
"$760,000",S,3793 PETER STREET,1/18/2012,02-03-2012,16,Burnaby South,4,2,"2,344",1954,58,56,114,1,House/Single Family,"Corner Unit, Rancher/Bungalow w/Bsmt."
"$760,000",S,4138 GEORGIA STREET,1/30/2010,02-08-2010,9,Burnaby North,5,3,"2,800",1985,25,33,122,2,House/Single Family,2 Storey
"$760,000",S,4075 BRANDON STREET,5/31/2010,06-10-2010,10,Burnaby South,4,3,"3,140",1980,30,43.45,146,1,House/Single Family,"Rancher/Bungalow w/Bsmt., Split Entry"
"$760,000",S,4456 IRMIN STREET,9/19/2012,01-02-2013,105,Burnaby South,4,2,"2,347",1971,41,42,130,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,4376 WINNIFRED STREET,03-11-2010,3/28/2010,17,Burnaby South,4,3,"1,944",1950,60,80,109,1,House/Single Family,2 Storey
"$760,000",S,5146 EWART STREET,2/14/2014,2/26/2014,12,Burnaby South,5,2,"1,680",1954,60,39,121,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,9735 SULLIVAN STREET,11-05-2013,11-11-2013,6,Burnaby North,2,1,"1,469",9999,999,64,122,1,House/Single Family,3 Level Split
"$760,000",S,53 GLYNDE AVENUE,2/27/2012,03-06-2012,8,Burnaby North,3,2,"1,777",1954,58,33,122,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,3766 IRMIN STREET,2/29/2012,4/30/2012,61,Burnaby South,4,2,"2,174",1953,59,53,120,2,House/Single Family,2 Storey
"$760,000",S,8486 15TH AVENUE,12-07-2010,4/21/2011,135,Burnaby East,6,3,"2,628",1955,55,63,105,3,House/Single Family,2 Storey
"$760,000",S,7989 ROSEWOOD STREET,5/22/2013,06-03-2013,12,Burnaby South,3,2,"1,908",1955,58,50,207,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,5505 SPRUCE STREET,10-12-2013,10-12-2013,0,Burnaby South,4,2,"2,100",1955,58,55,106,2,House/Single Family,2 Storey
"$760,000",S,7813 16TH AVENUE,02-02-2012,02-06-2012,4,Burnaby East,4,2,"1,744",9999,999,50,120,1,House/Single Family,2 Storey
"$760,000",S,3175 NOEL DRIVE,7/23/2014,08-01-2014,9,Burnaby North,6,2,"2,176",1958,56,60,121,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,7283 12TH AVENUE,04-04-2012,04-05-2012,1,Burnaby East,4,2,"1,800",9999,999,40,157,2,House/Single Family,2 Storey w/Bsmt.
"$760,000",S,970 SPRINGER AVENUE,10-03-2013,10/15/2013,12,Burnaby North,3,2,"2,145",1964,49,60,125,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,4986 NORFOLK STREET,5/17/2012,06-06-2012,20,Burnaby North,5,3,"2,081",1997,15,32.8,105.8,1,House/Single Family,2 Storey
"$760,000",S,4386 MOSCROP STREET,1/31/2014,02-02-2014,2,Burnaby South,3,2,"1,744",9999,999,59,110,1,House/Single Family,3 Level Split
"$760,000",S,7270 STRIDE AVENUE,3/17/2014,8/31/2014,167,Burnaby East,4,2,"1,800",1952,62,53,120,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,000",S,5466 RUMBLE STREET,01-12-2010,03-01-2010,48,Burnaby South,5,3,"2,228",1992,18,32,116,2,House/Single Family,2 Storey
"$760,000",S,2675 BAINBRIDGE AVENUE,10-10-2014,02-04-2015,117,Burnaby North,3,4,"2,157",1985,29,42.7,121.1,1,House/Single Family,4 Level Split
"$760,000",S,4728 GARDEN GROVE DRIVE,05-02-2015,05-11-2015,9,Burnaby South,4,3,"1,620",1973,42,40,90,2,House/Single Family,"2 Storey w/Bsmt., Split Entry"
"$760,000",S,6182 9TH AVENUE,08-10-2011,9/28/2011,49,Burnaby South,2,2,"2,200",9999,999,126,269,1,House/Single Family,2 Storey
"$760,000",S,215 GILMORE AVENUE,2/27/2012,03-04-2012,6,Burnaby North,3,2,"2,649",1924,88,61,80,1,House/Single Family,1 Storey
"$760,000",S,7935 GOODLAD STREET,11/21/2012,2/22/2013,93,Burnaby South,4,3,"2,291",1969,43,50,207,1,House/Single Family,Rancher/Bungalow
"$760,000",S,8226 ROYAL OAK AVENUE,7/28/2011,3/24/2012,240,Burnaby South,4,2,"2,096",1955,56,66,117,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$760,800",S,4314 MOSCROP STREET,03-01-2010,03-09-2010,8,Burnaby South,4,3,"2,780",1965,45,120,82,2,House/Single Family,2 Storey
"$761,000",S,4382 GRETA STREET,8/18/2010,8/20/2010,2,Burnaby South,4,3,"2,068",1960,50,56,131,1,House/Single Family,3 Level Split
"$761,000",S,8022 19TH AVENUE,5/13/2013,10/24/2013,164,Burnaby East,5,2,"2,500",1956,57,59.68,148.72,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$762,000",S,4832 FRANCES STREET,09-06-2011,03-01-2012,177,Burnaby North,4,2,"1,520",1958,53,33,122,2,House/Single Family,2 Storey w/Bsmt.
"$762,000",S,7357 NEWCOMBE STREET,04-04-2015,4/19/2015,15,Burnaby East,4,2,"2,070",1955,60,49,109,1,House/Single Family,2 Storey
"$762,000",S,3960 NAPIER STREET,07-02-2012,07-02-2012,0,Burnaby North,3,1,"2,680",9999,999,50,122,0,House/Single Family,2 Storey
"$762,700",S,8211 10TH AVENUE,8/26/2015,9/21/2015,26,Burnaby East,5,3,"2,502",1961,54,50,134,1,House/Single Family,Split Entry
"$762,800",S,7219 BRIDLEWOOD COURT,3/29/2011,04-08-2011,10,Burnaby North,3,3,"2,118",1981,30,39,85,1,House/Single Family,2 Storey w/Bsmt.
"$763,000",S,7196 BUCHANAN STREET,02-02-2010,02-04-2010,2,Burnaby North,4,3,"2,400",1972,38,66,120,2,House/Single Family,2 Storey
"$763,000",S,3063 ASTOR DRIVE,07-03-2014,09-10-2014,69,Burnaby North,5,3,"2,000",1958,56,60,120,1,House/Single Family,2 Storey
"$763,000",S,4297 ETON STREET,12/14/2011,12/19/2011,5,Burnaby North,3,2,"1,650",1950,61,33,122,1,House/Single Family,Rancher/Bungalow
"$763,000",S,7914 ROSEWOOD STREET,11/26/2011,01-11-2012,46,Burnaby South,5,2,"2,110",1959,52,60,109,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$763,000",S,8454 12TH AVENUE,2/27/2012,03-04-2012,6,Burnaby East,6,2,"2,352",1956,56,50,135,2,House/Single Family,2 Storey
"$763,500",S,1633 TARALAWN COURT,06-02-2010,10-09-2010,129,Burnaby North,3,3,"2,712",1967,43,60,115,1,House/Single Family,"2 Storey, Rancher/Bungalow w/Bsmt."
"$763,500",S,5976 BRANTFORD AVENUE,4/20/2010,5/31/2010,41,Burnaby South,4,2,"2,300",1956,54,54,139,2,House/Single Family,Basement Entry
"$763,800",S,5076 SMITH AVENUE,12/22/2009,01-04-2010,13,Burnaby South,5,3,"2,270",1993,16,33,132,2,House/Single Family,2 Storey
"$763,800",S,50 HYTHE AVENUE,05-06-2013,07-09-2013,64,Burnaby North,4,1,"2,072",1962,51,33,121,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$763,800",S,5368 CLINTON STREET,04-05-2010,4/16/2010,11,Burnaby South,5,3,"2,245",1988,22,32.05,121.85,2,House/Single Family,Basement Entry
"$763,899",S,7143 MCBRIDE STREET,4/16/2012,05-02-2012,16,Burnaby South,4,2,"2,260",1956,56,53,120,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$764,000",S,4422 TRIUMPH STREET,1/31/2011,3/27/2011,55,Burnaby North,4,2,"2,216",1956,55,,,2,House/Single Family,2 Storey
"$764,600",S,4632 PENDER STREET,7/20/2014,08-05-2014,16,Burnaby North,5,2,"2,009",9999,999,33,122,2,House/Single Family,3 Storey
"$765,000",S,8283 15TH AVENUE,02-01-2013,02-06-2013,5,Burnaby East,5,2,"2,400",1965,48,,,1,House/Single Family,Split Entry
"$765,000",S,7275 1ST STREET,5/29/2012,7/27/2012,59,Burnaby South,5,3,"2,509",1988,24,33,137,2,House/Single Family,2 Storey
"$765,000",S,2325 PAULUS CRESCENT,1/29/2010,3/22/2010,52,Burnaby North,3,2,"1,775",1960,50,60,120,1,House/Single Family,3 Level Split
"$765,000",S,4370 MOSCROP STREET,7/24/2013,09-08-2013,46,Burnaby South,3,2,"1,750",1956,57,59,110,1,House/Single Family,3 Level Split
"$765,000",S,5644 PATRICK STREET,5/21/2013,7/24/2013,64,Burnaby South,4,3,"2,700",1954,59,53,,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$765,000",S,6810 FREDERICK AVENUE,09-01-2010,9/20/2010,19,Burnaby South,6,3,"2,650",1987,23,67,,1,House/Single Family,2 Storey
"$765,000",S,120 WARWICK AVENUE,09-11-2013,11-09-2013,59,Burnaby North,5,2,"2,146",1967,46,33,122,2,House/Single Family,Split Entry
"$765,000",S,4882 TRIUMPH STREET,5/13/2014,6/18/2014,36,Burnaby North,5,3,"2,229",1974,40,33,122,1,House/Single Family,2 Storey
"$765,000",S,4148 CAMBRIDGE STREET,8/15/2011,09-02-2011,18,Burnaby North,3,3,"2,936",9999,999,33,122,2,House/Single Family,2 Storey w/Bsmt.
"$765,000",S,4586 WATLING STREET,4/30/2011,05-09-2011,9,Burnaby South,3,3,"2,390",1975,36,33,127,1,House/Single Family,Split Entry
"$765,000",S,3011 GODWIN AVENUE,3/21/2011,4/21/2011,31,Burnaby North,5,4,"2,406",1984,27,0,,2,House/Single Family,3 Level Split
"$765,000",S,4368 DUNDAS STREET,3/21/2014,3/24/2014,3,Burnaby North,3,2,"1,500",1949,65,33,122,1,House/Single Family,2 Storey
"$765,000",S,5675 ELEANOR STREET,08-08-2011,8/13/2011,5,Burnaby South,4,2,"2,200",1959,52,75,118 IRREG,2,House/Single Family,2 Storey
"$765,000",S,2288 DUTHIE AVENUE,3/25/2010,05-07-2010,43,Burnaby North,8,5,"2,499",1980,30,80,130,3,House/Single Family,2 Storey
"$765,000",S,3787 LINWOOD STREET,5/15/2011,6/16/2011,32,Burnaby South,2,1,800,9999,999,54,120,1,House/Single Family,Rancher/Bungalow
"$765,000",S,8616 12TH AVENUE,09-02-2014,09-07-2014,5,Burnaby East,3,2,"3,200",1955,59,59,141,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$765,000",S,4520 PARKER STREET,8/25/2013,10/23/2013,59,Burnaby North,5,2,"2,370",1950,63,51,122,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$765,000",S,2564 LARKIN COURT,10-09-2014,12/17/2014,69,Burnaby North,4,2,"1,870",1961,53,0,,1,House/Single Family,Basement Entry
"$765,000",S,3805 ELMWOOD STREET,7/24/2012,8/31/2012,38,Burnaby South,3,2,"1,900",1950,62,50,120,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$765,000",S,5319 WOODSWORTH STREET,5/19/2012,6/17/2012,29,Burnaby North,4,2,"2,019",1971,41,53.34,115.31,1,House/Single Family,2 Storey w/Bsmt.
"$765,000",S,6710 6TH STREET,03-09-2011,4/24/2011,46,Burnaby South,5,4,"3,465",1962,49,51,130,2,House/Single Family,Rancher/Bungalow
"$765,000",S,6279 SERVICE STREET,06-10-2010,6/20/2010,10,Burnaby South,5,3,"2,880",1968,42,57,,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$765,000",S,2905 ROSEGLEN COURT,3/19/2010,04-01-2010,13,Burnaby North,5,3,"2,831",1977,33,,,1,House/Single Family,2 Storey
"$765,000",S,1404 DENT AVENUE,7/22/2010,7/30/2010,8,Burnaby North,5,2,"2,050",1948,62,50,122,2,House/Single Family,2 Storey
"$765,000",S,6120 BROADWAY,6/20/2014,09-03-2014,75,Burnaby North,3,4,"2,050",1958,56,50,170,3,House/Single Family,2 Storey
"$765,000",S,4652 SOUTHLAWN DRIVE,6/28/2010,07-06-2010,8,Burnaby North,4,2,"2,500",1954,56,130.8,116.6,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$765,192",S,5703 EGLINTON STREET,10/28/2010,10/30/2010,2,Burnaby South,3,2,"2,300",1968,42,66,,1,House/Single Family,4 Level Split
"$766,000",S,105 SEA AVENUE,1/18/2010,3/30/2010,71,Burnaby North,5,3,"2,550",1991,19,33,123.7,2,House/Single Family,2 Storey
"$766,000",S,6910 BOUNDARY ROAD,01-02-2014,1/13/2014,11,Burnaby South,4,2,"2,342",1959,55,59,105,1,House/Single Family,"Rancher/Bungalow w/Bsmt., Split Entry"
"$766,500",S,4803 PANDORA STREET,4/30/2010,08-11-2010,103,Burnaby North,6,3,"2,878",1984,26,33,122,2,House/Single Family,2 Storey
"$766,500",S,6077 BUCHANAN STREET,4/22/2010,05-04-2010,12,Burnaby North,6,3,"2,500",1954,56,52,120,2,House/Single Family,2 Storey w/Bsmt.
"$767,000",S,4116 TRINITY STREET,5/22/2012,06-03-2012,12,Burnaby North,4,2,"2,134",1953,59,33,,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$767,000",S,3805 KINCAID STREET,7/30/2013,11-04-2013,97,Burnaby South,3,1,"2,000",1951,62,50,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$767,000",S,4521 NEVILLE STREET,3/23/2010,3/26/2010,3,Burnaby South,2,2,"1,600",1950,60,66,132,1,House/Single Family,2 Storey
"$767,000",S,8137 GILLEY AVENUE,04-07-2011,4/21/2011,14,Burnaby South,2,1,"1,361",1958,53,69,122,1,House/Single Family,"1 Storey, Rancher/Bungalow"
"$767,500",S,6100 BROADWAY BOULEVARD,5/28/2012,11-12-2012,168,Burnaby North,5,3,"3,604",1958,54,50,166,2,House/Single Family,"2 Storey, Split Entry"
"$768,000",S,8159 18TH AVENUE,5/31/2012,6/25/2012,25,Burnaby East,5,4,"3,150",1984,28,33,146.4,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$768,000",S,5751 CAPITOL DRIVE,12-01-2013,12/14/2013,13,Burnaby North,3,2,"1,850",1959,54,161,,1,House/Single Family,2 Storey
"$768,000",S,5287 BARKER AVENUE,05-11-2010,08-09-2010,90,Burnaby South,4,3,"2,000",1955,55,60,100,2,House/Single Family,2 Storey
"$768,000",S,7505 14TH AVENUE,8/16/2012,9/19/2012,34,Burnaby East,5,3,"2,601",1987,25,36,118,1,House/Single Family,2 Storey
"$768,000",S,4258 FRANCES STREET,9/27/2010,10/30/2010,33,Burnaby North,5,3,"2,500",1979,31,33,,2,House/Single Family,Basement Entry
"$768,000",S,7818 BULLER AVENUE,05-10-2010,9/26/2010,139,Burnaby South,6,3,"2,237",1997,13,32.9,122,2,House/Single Family,2 Storey
"$768,000",S,8456 14TH AVENUE,1/28/2010,03-01-2010,32,Burnaby East,4,2,"2,100",1955,55,60,171,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$768,000",S,3922 GEORGIA STREET,9/13/2010,9/22/2010,9,Burnaby North,3,2,"2,309",1914,96,33,124,2,House/Single Family,2 Storey w/Bsmt.
"$768,000",S,60 N WARWICK AVENUE,09-02-2012,9/24/2012,22,Burnaby North,5,2,"2,190",1963,49,33,122,2,House/Single Family,2 Storey
"$768,000",S,8269 17TH AVENUE,09-03-2012,10-01-2012,28,Burnaby East,3,2,"2,132",1955,57,50,136,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$768,000",S,4615 PENDER STREET,3/26/2011,05-12-2011,47,Burnaby North,5,3,"2,500",1979,32,33,122,2,House/Single Family,2 Storey
"$768,000",S,4471 GEORGIA STREET,07-12-2012,09-10-2012,60,Burnaby North,5,3,"2,550",1975,37,33,122,2,House/Single Family,Basement Entry
"$768,000",S,7827 11TH AVENUE,10/15/2013,10/21/2013,6,Burnaby East,5,4,"2,730",1992,21,50,144,1,House/Single Family,2 Storey
"$768,500",S,1340 SPRINGER AVENUE,5/23/2013,07-08-2013,46,Burnaby North,6,2,"2,016",1942,71,56.9,130,1,House/Single Family,2 Storey w/Bsmt.
"$769,000",S,5805 EWART STREET,09-07-2010,09-10-2010,3,Burnaby South,4,3,"2,721",1970,40,,,1,House/Single Family,Basement Entry
"$769,000",S,5665 LAUREL STREET,01-04-2012,01-11-2012,7,Burnaby North,6,2,"2,090",1959,53,57,111,2,House/Single Family,2 Storey
"$769,000",S,5704 EGLINTON STREET,9/13/2010,9/23/2010,10,Burnaby South,5,3,"2,800",1964,46,73,125,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$769,000",S,5438 EWART STREET,9/13/2012,11/21/2012,69,Burnaby South,3,2,"2,400",1950,62,69,123,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$769,000",S,7046 MALIBU DRIVE,02-01-2011,02-05-2011,4,Burnaby North,4,2,"2,000",1953,58,60,120,1,House/Single Family,2 Storey
"$769,000",S,5630 KINCAID STREET,3/22/2010,04-12-2010,21,Burnaby South,6,2,"2,340",1961,49,66,123,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$769,900",S,3791 CARSON STREET,3/22/2010,3/24/2010,2,Burnaby South,4,2,"2,424",1956,54,124,Irreg,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$769,900",S,9055 WILBERFORCE STREET,08-12-2011,8/15/2011,3,Burnaby East,4,2,"2,556",1954,57,52,110,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,5869 EWART STREET,11/15/2010,11/16/2010,1,Burnaby South,5,3,"2,663",1960,50,66,122,1,House/Single Family,"2 Storey, Rancher/Bungalow w/Bsmt."
"$770,000",S,8239 18TH AVENUE,05-12-2014,06-06-2014,25,Burnaby East,4,3,"2,350",1967,47,57,139,1,House/Single Family,"2 Storey, Rancher/Bungalow w/Bsmt."
"$770,000",S,7485 19TH AVENUE,11/23/2010,11/27/2010,4,Burnaby East,5,4,"2,146",2009,1,33,113,3,House/Single Family,2 Storey
"$770,000",S,6160 IRMIN STREET,4/25/2014,7/16/2014,82,Burnaby South,5,2,"2,328",1958,56,53,130,2,House/Single Family,"2 Storey, Rancher/Bungalow w/Bsmt."
"$770,000",S,145 N ELLESMERE AVENUE,10-11-2013,10/24/2013,13,Burnaby North,5,3,"2,398",1967,46,33,122,2,House/Single Family,2 Storey
"$770,000",S,7985 14TH AVENUE,6/17/2014,6/22/2014,5,Burnaby East,5,2,"2,182",1959,55,50,120,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,4231 PARKER STREET,4/29/2011,5/22/2011,23,Burnaby North,5,2,"2,075",1960,51,56,122,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,7790 BULLER AVENUE,01-06-2011,03-12-2011,65,Burnaby South,4,1,"2,300",1922,89,53,114,1,House/Single Family,2 Storey w/Bsmt.
"$770,000",S,7581 MARK CRESCENT,8/20/2013,10/25/2013,66,Burnaby North,5,2,"2,827",1963,50,148,,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,3793 RUMBLE STREET,06-08-2011,07-02-2011,24,Burnaby South,4,2,"2,348",1955,56,49,126,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,2141 CLIFF AVENUE,1/21/2011,1/27/2011,6,Burnaby North,5,4,"5,610",1987,24,65,122,1,House/Single Family,2 Storey w/Bsmt.
"$770,000",S,6929 WILLINGDON AVENUE,05-08-2012,6/18/2012,41,Burnaby South,4,2,"1,734",1948,64,54,110,1,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,4326 ALBERT STREET,9/16/2013,9/23/2013,7,Burnaby North,4,3,"1,400",1946,67,33,122,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,7740 15TH AVENUE,12-10-2013,2/26/2014,78,Burnaby East,4,3,"2,000",1961,52,60,119,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,4754 CAMBRIDGE STREET,08-03-2011,10/18/2011,76,Burnaby North,4,2,"1,922",1956,55,50,122,1,House/Single Family,2 Storey
"$770,000",S,119 GLYNDE AVENUE,4/14/2012,05-01-2012,17,Burnaby North,2,1,700,1947,65,33,120.5,1,House/Single Family,"1 Storey, Rancher/Bungalow"
"$770,000",S,7592 IMPERIAL STREET,12/14/2010,02-08-2011,56,Burnaby South,6,3,"2,750",1988,22,32.7,144.9,2,House/Single Family,2 Storey
"$770,000",S,5512 HARDWICK STREET,9/30/2013,10/28/2013,28,Burnaby North,5,2,"2,430",1958,55,66,107,2,House/Single Family,2 Storey
"$770,000",S,3804-3810 NAPIER STREET,02-07-2011,02-12-2011,5,Burnaby North,6,2,"2,300",9999,999,50,124,1,House/Single Family,2 Storey w/Bsmt.
"$770,000",S,5283 PORTLAND STREET,03-01-2010,5/28/2010,88,Burnaby South,5,4,"2,350",1991,19,32,122,1,House/Single Family,2 Storey
"$770,000",S,860 DUTHIE AVENUE,1/15/2013,02-09-2013,25,Burnaby North,5,2,"2,055",1953,60,58,150,2,House/Single Family,Rancher/Bungalow
"$770,000",S,5897 IMPERIAL STREET,3/18/2013,4/30/2013,43,Burnaby South,6,3,"2,391",1973,40,42,132,2,House/Single Family,2 Storey w/Bsmt.
"$770,000",S,7258 1ST STREET,3/23/2011,3/27/2011,4,Burnaby South,5,3,"2,281",1970,41,33,115,2,House/Single Family,2 Storey
"$770,000",S,4364 MOSCROP STREET,11/19/2012,4/23/2013,155,Burnaby South,3,2,"1,742",1955,57,59,110,1,House/Single Family,3 Storey
"$770,000",S,8193 14TH AVENUE,8/25/2012,09-02-2012,8,Burnaby East,5,3,"2,772",1976,36,52,130,2,House/Single Family,"2 Storey w/Bsmt., Basement Entry"
"$770,000",S,6440 AUBREY STREET,01-06-2010,1/13/2010,7,Burnaby North,4,2,"2,300",1959,51,66,122,2,House/Single Family,2 Storey
"$770,000",S,4326 CAMBRIDGE STREET,01-12-2011,3/13/2011,60,Burnaby North,3,2,"2,150",1957,54,33,122,2,House/Single Family,Rancher/Bungalow w/Bsmt.
"$770,000",S,1777 PEPPERIDGE COURT,9/28/2015,10/14/2015,16,Burnaby North,3,3,"2,363",1978,37,39,,1,House/Single Family,2 Storey w/Bsmt.
